"","State","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20"
"11","Hawaii",1.40796386601534e-05,2.25274218562455e-05,4.43508617794833e-05,2.25274218562455e-05,1.40796386601534e-05,1.12637109281227e-05,1.61915844591764e-05,0,2.25274218562455e-05,0,1.61915844591764e-05,2.39353857222608e-05,3.51990966503836e-06,4.9278735310537e-06,9.15176512909973e-06,4.22389159804603e-06,7.74380126308438e-06,2.32314037892532e-05,4.22389159804603e-06,2.81592773203069e-06,1.40796386601534e-06,4.22389159804603e-06,2.81592773203069e-06,3.51990966503836e-06,2.81592773203069e-06,7.03981933007671e-07,7.03981933007671e-07,1.40796386601534e-06,2.81592773203069e-06,3.51990966503836e-06,7.03981933007671e-07,7.03981933007671e-07,0,7.03981933007671e-07,2.81592773203069e-06,7.03981933007671e-07,2.11194579902301e-06,0,1.40796386601534e-06,7.03981933007671e-07,1.40796386601534e-06,7.03981933007671e-07,2.11194579902301e-06,-7.03981933007671e-07,7.03981933007671e-07,7.03981933007671e-07,7.03981933007671e-07,0,7.03981933007671e-07,1.40796386601534e-06,2.81592773203069e-06,-3.51990966503836e-06,7.03981933007671e-07,0,0,0,7.03981933007671e-07,2.11194579902301e-06,1.40796386601534e-06,1.40796386601534e-06,7.03981933007671e-07,0,7.03981933007671e-07,0,1.40796386601534e-06,6.33583739706904e-06,6.33583739706904e-06,1.40796386601534e-06,7.03981933007671e-07,4.22389159804603e-06,2.11194579902301e-06,4.9278735310537e-06,9.8557470621074e-06,1.19676928611304e-05,3.51990966503836e-06,5.63185546406137e-06,0,5.63185546406137e-06,1.26716747941381e-05,1.90075121912071e-05,0
"12","Idaho",2.90729491599628e-05,0.000119712143599847,6.55566500665828e-05,7.46775752932377e-05,3.19232382932925e-05,1.31113300133166e-05,3.93339900399497e-05,2.28023130666375e-05,1.25412721866506e-05,6.95470548532443e-05,2.39424287199694e-05,6.27063609332531e-06,1.08310987066528e-05,2.16621974133056e-05,5.13052043999343e-06,6.49865922399168e-05,1.25412721866506e-05,2.62226600266331e-05,7.41075174665718e-06,2.28023130666375e-06,3.648370090662e-05,1.71017347999781e-05,3.99040478666156e-05,1.93819661066419e-05,9.69098305332093e-06,5.70057826665937e-06,0,3.13531804666265e-05,0,1.824185045331e-05,1.7671792626644e-05,2.62226600266331e-05,0,2.56526021999672e-05,1.19712143599847e-05,1.7671792626644e-05,1.14011565333187e-05,0,1.53915613199803e-05,1.42514456666484e-05,1.71017347999781e-05,1.88119082799759e-05,0,3.30633539466243e-05,0,3.87639322132837e-05,0,2.05220817599737e-05,0,2.90729491599628e-05,0,5.07351465732684e-05,0,1.7671792626644e-05,0,0,4.16142213466134e-05,4.04741056932815e-05,0,1.88119082799759e-05,2.05220817599737e-05,0,5.35854357065981e-05,0,3.24932961199584e-05,6.89769970265784e-05,1.59616191466462e-05,0,2.85028913332968e-05,1.824185045331e-05,2.22322552399715e-05,0,5.30153778799321e-05,0,2.62226600266331e-05,0,3.5913643079954e-05,9.69098305332093e-05,6.3276418759919e-05,7.29674018132399e-05,7.58176909465696e-05
"13","Illinois",7.73874742172563e-05,5.6117691749836e-05,9.48899151406317e-05,0.000114040567989527,7.07946265151777e-05,7.87217410141056e-05,0.000101325790278375,0.000119691580305594,0.000105485563233258,0.000114982403375538,0.00010148276284271,0.000131229063784232,9.2064408982598e-05,9.59887230909782e-05,0.000105564049515426,8.95528479532347e-05,0.000144728704317059,0.000124165298389148,9.39480797546205e-05,9.07301421857488e-05,0.000121339792231114,0.00016073990587925,0.000143629896366713,0.000213561173778047,0.00016631243191315,0.000166861835888323,0.000155402838691853,0.000174161060129911,0.000177065052570112,0.000200924882349063,0.00024621146715977,0.000192291391310627,0.000234987928809803,0.000178791750777799,0.000165763027937977,0.000183893359118693,0.000207125298640304,0.000226746869182204,0.000182480606039676,0.00012997328326955,9.93636332241851e-05,0.000315043936620757,0.000131307550066399,0.000254531013069536,0.00019087863823161,0.000163879357165955,0.000136095213278623,0.000180047531292481,0.000121261305948946,0.000187425241816235,0.000178163860520458,0.000216308193653913,0.000184599735658202,0.000196843595676348,0.000134447001353103,9.2456840393436e-05,8.71982594882067e-05,0.000119848552869929,0.000127304749675852,0.000114746944529035,0.00010540707695109,7.64456388312451e-05,0.000126676859418511,7.70735290885859e-05,7.2913756133703e-05,9.07301421857488e-05,7.65241251134127e-05,6.80476066393116e-05,5.16439736662826e-05,6.25535668875794e-05,4.90539263547517e-05,6.01204921403837e-05,4.66993378897236e-05,5.28212678987966e-05,5.2742781616629e-05,3.71240114652761e-05,4.88969537904165e-05,4.28535100635111e-05,4.65423653253884e-05,5.43125072599811e-05,4.97603028942601e-05
"14","Indiana",6.06705621351734e-05,7.08321341184044e-05,5.9624517960429e-05,7.71083991668706e-05,6.8441176004703e-05,8.14420107479545e-05,8.27869246869115e-05,6.47053039520445e-05,6.09694318993861e-05,8.30857944511242e-05,7.89016177521467e-05,7.36713968784249e-05,6.44064341878319e-05,2.51050601938649e-05,6.47053039520445e-05,8.6971101385889e-05,9.14541478490791e-05,7.27747875857868e-05,8.51778828006129e-05,7.12804387647234e-05,6.11188667814924e-05,5.09572947982614e-05,8.98103641459094e-05,9.59371943122693e-05,0.000107294245352351,9.16035827311855e-05,0.000141813703118915,9.36956710806742e-05,8.8764319971165e-05,9.7580978015439e-05,0.000118800731274539,9.93741966007151e-05,9.53394547838439e-05,8.57756223290383e-05,7.8602747987934e-05,0.000125076996323005,9.45922803733122e-05,9.60866291943756e-05,8.75688409143143e-05,5.88773435498974e-05,7.48668759352756e-05,7.47174410531692e-05,5.17044692087931e-05,8.66722316216763e-05,9.01092339101221e-05,9.32473664343552e-05,7.44185712889565e-05,7.12804387647234e-05,6.72456969478523e-05,8.50284479185066e-05,9.89258919543961e-05,7.06826992362981e-05,7.35219619963185e-05,7.09815690005108e-05,5.06584250340487e-05,5.42448622046009e-05,5.36471226761755e-05,9.42934106090996e-05,7.32230922321059e-05,9.7580978015439e-05,5.42448622046009e-05,3.82553298192226e-05,6.08199970172798e-05,7.09815690005108e-05,5.7382994728834e-05,7.20276131752551e-05,6.26132156025558e-05,5.97739528425354e-05,3.37722833560325e-05,6.12683016635988e-05,4.54282041603269e-05,6.14177365457051e-05,5.94750830783227e-05,5.93256481962164e-05,5.46931668509199e-05,7.78555735774023e-05,5.31988180298565e-05,3.39217182381388e-05,6.35098248951939e-05,4.60259436887522e-05,4.70719878634966e-05
"15","Iowa",1.58421111831047e-05,2.12284289853603e-05,2.6931589011278e-05,2.78821156822643e-05,2.59810623402917e-05,2.43968512219812e-05,3.16842223662094e-05,3.13673801425473e-05,3.96052779577618e-05,3.73873823921271e-05,3.86547512867755e-05,2.43968512219812e-05,3.89715935104376e-05,5.98831802721358e-05,3.0416853471561e-05,4.62589646546657e-05,6.051686471946e-05,5.7348442482839e-05,0.000123251625004555,8.14284514811582e-05,0.000152717951805129,3.39021179318441e-05,5.57642313645286e-05,0.000165074798527951,0.000204996918709375,0.000121667413886244,0.000124202151675541,0.000160955849620344,0.000147965318450198,9.56863515459524e-05,0.000234146403286288,0.000240483247759529,0.000168560062988234,0.000167292694093586,0.000129271627254134,9.28347715329936e-05,0.000207531656498672,0.000126103205017513,6.78042358636881e-05,9.12505604146831e-05,0.000131172680596107,0.000170777958553869,0.000119449518320609,0.000122301098333568,0.000118498991649623,8.83989804017243e-05,0.000102340038242856,9.63200359932766e-05,0.000108043198268774,0.000102656880466518,0.000174263223014152,0.000102023196019194,0.00012863794280681,0.000111845304952719,9.69537204406008e-05,4.62589646546657e-05,0.000211016920958955,6.87547625346744e-05,0.000117548464978637,9.0933718191021e-05,9.7587404887925e-05,4.65758068783278e-05,0.00010138951157187,8.90326648490484e-05,0.00016032216517302,0.000110261093834409,0.000102656880466518,7.414108033693e-05,9.34684559803178e-05,7.28737114422816e-05,0.000123251625004555,0.000109944251610747,0.000119449518320609,0.000116281096083989,6.62200247453777e-05,4.94273868912867e-05,3.07336956952231e-05,8.90326648490484e-05,0.0001270537316885,0.000130855838372445,7.03389736529849e-05
"16","Kansas",1.7516713864479e-05,2.3355618485972e-05,2.61033383078511e-05,2.36990834637069e-05,1.82036438199488e-05,3.36595678180185e-05,2.16382935972976e-05,4.60243070164743e-05,2.40425484414418e-05,3.43464977734883e-07,5.42674664821115e-05,2.36990834637069e-05,1.57993889758046e-05,1.7516713864479e-05,2.16382935972976e-05,3.8124612528572e-05,3.94984724395115e-05,3.12553129738743e-05,2.88510581297302e-05,4.91154918160882e-05,3.98419374172464e-05,5.73586512817254e-05,0.000133951341316604,8.17446647009021e-05,6.04498360813394e-05,4.87720268383534e-05,6.7319135636037e-05,6.1480231014544e-05,6.42279508364231e-05,0.000197148897219823,7.59057600794091e-05,8.62097094114556e-05,9.30790089661532e-05,7.79665499458184e-05,9.1018219099744e-05,0.000118495417318535,0.000116434627452125,0.000115060767541186,5.5641326393051e-05,4.19027272836557e-05,7.14407153688556e-05,2.78206631965255e-05,9.54832638102974e-05,6.42279508364231e-05,6.21671609700138e-05,1.82036438199488e-05,4.80850968828836e-06,0.000120212742207209,1.71732488867441e-05,5.2893606571172e-05,4.05288673727162e-05,9.75440536767067e-05,1.27082041761907e-05,1.99209687086232e-05,4.15592623059208e-05,2.54164083523813e-05,3.15987779516092e-05,2.74771982187906e-05,9.99483085208509e-05,9.61701937657672e-06,3.43464977734883e-06,7.55622951016742e-05,1.54559239980697e-05,4.36200521723301e-05,2.57598733301162e-05,4.77416319051487e-05,1.88905737754186e-05,1.54559239980697e-05,4.73981669274138e-05,2.23252235527674e-05,4.84285618606185e-05,2.50729433746464e-05,5.15197466602324e-05,1.61428539535395e-05,2.78206631965255e-05,7.48753651462045e-05,3.15987779516092e-05,8.00273398122277e-05,3.74376825731022e-05,9.20486140329486e-05,2.61033383078511e-05
"17","Kentucky",8.95174606044846e-07,3.08835239085472e-05,0,3.28976667721481e-05,8.50415875742603e-06,0,4.3415968393175e-05,0,4.29683810901526e-05,7.87753653319464e-05,0,6.04242859080271e-05,1.23086508331166e-05,6.71380954533634e-06,3.62545715448162e-05,5.03535715900226e-05,1.94700476814754e-05,4.14018255295741e-05,5.66197938323365e-05,2.0141428636009e-05,3.44642223327266e-05,3.89400953629508e-05,2.26031588026324e-05,6.71380954533634e-05,3.04359366055247e-05,3.80449207569059e-05,1.5889349257296e-05,4.90108096809553e-05,3.62545715448162e-05,3.82687144084171e-05,3.89400953629508e-05,-6.71380954533634e-07,5.61722065293141e-05,2.57362699237893e-05,0.000129128936921969,2.50648889692557e-05,4.36397620446862e-05,3.55831905902826e-05,3.40166350297041e-05,0,5.30390954081571e-05,3.93876826659732e-05,0,8.32512383621706e-05,4.90108096809553e-05,5.46056509687356e-05,0,5.52770319232692e-05,2.99883493025023e-05,2.19317778480987e-05,2.66314445298342e-05,3.13311112115696e-05,3.24500794691257e-05,0,0,8.50415875742603e-05,2.81980000904126e-05,2.41697143632108e-05,6.2438428771628e-05,5.37104763626907e-05,0,7.65374288168343e-05,3.11073175600584e-05,5.03535715900226e-05,6.60191271958074e-05,6.08718732110495e-05,6.93760319684755e-05,0,4.2297000135619e-05,5.16963334990898e-05,3.93876826659732e-05,1.38752063936951e-05,4.94583969839777e-05,6.2438428771628e-05,0,4.52063176052647e-05,0,7.78801907259016e-05,4.52063176052647e-05,5.75149684383813e-05,3.93876826659732e-05
"18","Louisiana",0.000254722232594231,0.000584766709199056,0.000246353094370832,0.000471890639827055,0.000110300949918648,0.000398499735406476,0.000304078688783509,0.000160086592683485,0.000268885389587676,0.000208155489146086,0.000163305492000177,0.000124678700199872,9.0343774155157e-05,0.000107725830465294,9.29188936085106e-05,0.000124678700199872,0.00012575166663877,9.91420989541152e-05,7.46784641472556e-05,0.000127683006228785,7.10303782550046e-05,8.6695688262906e-05,0.000103219371421925,8.60519083995676e-05,7.98287030539629e-05,5.60088481104417e-05,6.33050198949437e-05,4.67813367359245e-05,8.02578896295219e-05,7.31763111327993e-05,0.000152361234323424,9.20605204573927e-05,4.2918657555894e-05,7.14595648305636e-05,6.93136319527689e-05,8.64810949751265e-05,5.4292101808206e-05,4.35624374192324e-05,0.000120601427732062,3.9270571663643e-05,4.61375568725861e-05,5.04294226281755e-05,0.000131331092121036,0.000177468648993622,7.46784641472556e-05,6.00861205782517e-05,6.75968856505331e-05,5.94423407149132e-05,7.06011916794457e-05,5.96569340026927e-05,0.000254936825882011,9.0343774155157e-05,0,5.23607622181907e-05,0.000137339704178861,5.25753555059702e-05,9.50648264863053e-05,6.54509527727384e-05,0,0.000166309798029089,7.27471245572404e-05,9.12021473062748e-05,8.69102815506854e-05,8.3047602370655e-05,9.20605204573927e-05,9.16313338818338e-05,0.000106652864026397,7.08157849672252e-05,5.0214829340396e-05,0.000120601427732062,8.96999942918185e-05,9.48502331985258e-05,0.000112232289508663,0.000276396154659958,7.2103344693902e-05,0.000118670088142047,0.000114592815674237,0.000199142571059348,0,-2.5536601245757e-05,0.000186696160368139
"19","Maine",0,5.45425745888386e-05,4.18408791366433e-05,1.79318053442757e-05,1.04602197841608e-05,2.16675981243332e-05,1.49431711202298e-05,1.34488540082068e-05,1.71846467882642e-05,1.94261224562987e-05,2.24147566803446e-05,1.27016954521953e-05,4.85653061407467e-05,2.76448665724251e-05,2.61505494604021e-05,1.94261224562987e-05,2.31619152363561e-05,1.49431711202298e-05,1.49431711202298e-05,5.97726844809191e-06,9.71306122814935e-06,1.41960125642183e-05,2.24147566803446e-05,2.09204395683217e-05,0,3.73579278005744e-05,5.97726844809191e-06,1.27016954521953e-05,1.19545368961838e-05,2.9139183684448e-05,2.09204395683217e-05,2.24147566803446e-05,2.39090737923676e-05,1.49431711202298e-05,1.56903296762413e-05,2.09204395683217e-05,5.67840502568731e-05,3.28749764645055e-05,2.54033909043906e-05,2.09204395683217e-05,1.94261224562987e-05,1.12073783401723e-05,2.83920251284366e-05,3.73579278005744e-05,2.83920251284366e-05,3.3622135020517e-05,2.9139183684448e-05,1.94261224562987e-05,2.09204395683217e-05,5.82783673688961e-05,4.33351962486663e-05,5.30482574768157e-05,4.85653061407467e-05,3.13806593524825e-05,1.41960125642183e-05,2.61505494604021e-05,2.09204395683217e-05,3.88522449125974e-05,2.76448665724251e-05,4.18408791366433e-05,3.2127817908494e-05,1.79318053442757e-05,2.09204395683217e-05,3.0633500796471e-05,2.09204395683217e-05,2.68977080164136e-05,3.13806593524825e-05,3.43692935765285e-05,1.34488540082068e-05,1.34488540082068e-05,2.31619152363561e-05,2.24147566803446e-05,4.03465620246204e-05,2.68977080164136e-05,2.68977080164136e-05,1.27016954521953e-05,6.72442700410339e-06,1.27016954521953e-05,3.13806593524825e-05,2.61505494604021e-05,1.86789639002872e-05
"20","Maryland",5.39492327790243e-05,5.70935132170656e-05,7.06635656338753e-05,6.07342589874292e-05,8.14203145008587e-05,7.08290540779828e-05,5.39492327790243e-05,0.000191635618276411,0.000108560419334478,0.000129577451736123,0.000120144610421999,8.78743638210487e-05,0.000117662283760387,8.87018060415859e-05,9.26735287001644e-05,0.000124447309968792,0.00013040489395666,0.000124778286857007,8.62194793799744e-05,0.000138513827717924,8.42336180506851e-05,9.6314274470528e-05,0.000159199883231354,0.000145464342370437,0.000190311710723552,0.000134873081947561,0.000149932530361337,0.000103595766011255,0.000121799494863073,0.000147781180587941,0.000286295008305865,0.000165653932551544,0.000163668071222255,0.000156552068125635,0.000117331306872172,0.000173100912536378,0.000200406505814106,0.000183857661403362,0.000173597377868701,0.000174259331645131,0.000130073917068445,0.000113856049545916,0.000124281821524685,0.000180547892521213,0.000179223984968354,0.000162509652113503,0.000138348339273817,0.000158537929454924,0.000295231384287667,0.000128584521071478,0.000199910040481783,0.000147781180587941,0.000177238123639064,0.000135369547279883,0.000138844804606139,8.85363175974785e-05,0.000121799494863073,0.000212818139122163,0.000211659720013411,0.000169956632098337,0.000126267682853974,9.08531558149826e-05,0.000140334200603106,0.000133549174394701,0.000144967877038114,0.000150925461025982,0.000117827772204495,8.12548260567513e-05,7.13255194103051e-05,8.27442220537182e-05,9.28390171442718e-05,0.000121137541086643,6.88431927486936e-05,0.000114518003322346,6.55334238665448e-05,5.47766749995615e-05,6.23891434285035e-05,9.26735287001644e-05,4.30269954679335e-05,5.27908136702722e-05,6.75192851958341e-05
"21","Massachusetts",0.000161978537409146,0.000177915602807184,0.000208051144650746,0.000193273138554384,0.000110690163310007,0.000193707785792512,0.000197764493348376,0.00023007327138258,0.00031164206973799,0.000294545945038277,0.000273248230369991,0.000378867509235167,0.000201676318491531,0.000187912489284135,0.000254268634305055,0.000327724017548737,0.00040625028523725,0.000286577412339258,0.00024789380814584,0.000228624447255485,0.000228914212080904,0.00025818045944821,0.000451018950764465,0.00072050023840401,0.000352788674947469,0.000234419743763863,0.000223408680397946,0.000274986819322504,0.000290923884720541,0.00029121364954596,0.000315409012468436,0.000297008946054338,0.000272378935893734,0.000155024181599093,0.000183421134490142,0.000272958465544572,0.000260788342876979,0.000253833987066927,0.000213122029095576,0.000161543890171018,0.000106198808516014,0.000139231998613765,0.00018646366515704,0.000261222990115108,0.000192114079252708,0.00023007327138258,0.000163137596710822,0.000154444651948256,0.000138362704137508,0.000164151773599788,0.000174728189727576,0.000135609938296029,0.000122425638739471,0.000154589534360965,9.53326275628069e-05,6.66459098463392e-05,8.72192124510786e-05,0.000111559457786263,9.88098054678333e-05,0.000129379994549524,0.000100693276833056,4.88253730830789e-05,5.1867903749977e-05,6.21545550523467e-05,6.82396163861429e-05,7.15719118784599e-05,8.3307387307924e-05,4.40442534636676e-05,2.75276584147923e-05,3.81040745425809e-05,3.86836041934186e-05,7.40349128945202e-05,5.67939057820977e-05,4.86804906703695e-05,3.01355418435621e-05,1.26047699057207e-05,2.82520704783394e-05,3.85387217807092e-05,3.92631338442563e-05,3.30331900977507e-05,4.14363700348978e-05
"22","Michigan",0.000176672170581683,0.000151361831308089,0.000199181365587843,0.000151461872174783,0.00015336264864197,0.000155263425109157,0.000182474540849937,0.000143258521105872,0.000122149898233428,9.82401310935517e-05,0.000122149898233428,6.83279119520324e-05,0.00014395880717273,0.000142058030705543,0.000110245035096837,8.22335924225046e-05,0.000125951451167802,8.06329385553999e-05,6.57268494179872e-05,6.36259912174123e-05,7.24295874864882e-05,0.000135655415237124,0.000144158888906118,0.000148560687040656,4.59187578125664e-05,7.51306908872274e-05,4.9420188146858e-05,0.000113246261097658,0.000121349571299876,0.000109944912496755,0.000104642746561971,9.00367800246401e-05,6.23254599503897e-05,3.01123008749074e-05,5.66231305488292e-05,8.24336741558927e-05,6.7427544151786e-05,7.58309769540857e-05,5.06206785471865e-05,4.10167553445583e-05,5.45222723482543e-05,6.32258277506361e-05,5.56227218818887e-05,0.000134855088303572,6.43262772842706e-05,5.05206376804925e-05,6.48264816177409e-05,8.92364530910877e-05,6.10249286833672e-05,8.57350227567962e-05,6.66272172182336e-05,5.55226810151947e-05,5.03205559471044e-05,3.49142624762215e-05,2.26092358728541e-05,3.53144259429977e-05,6.18252556169195e-05,5.24214141476793e-05,7.17293014196299e-05,3.92160197440655e-05,4.86198612133056e-05,2.17088680726077e-05,3.12127504085419e-05,4.17170414114166e-05,3.22131590754823e-05,8.42344097563855e-05,9.30380060254614e-06,5.50224766817245e-06,1.3505517003696e-05,6.3025746017248e-06,1.50061300041067e-06,2.67109114073099e-05,2.23091132727719e-05,1.64067021378233e-05,2.18089089393017e-05,3.10126686751538e-06,1.84075194717042e-05,2.28093176062421e-05,3.01123008749074e-05,2.99122191415193e-05,4.48183082789319e-05
"23","Minnesota",1.06929399329446e-05,9.44543027410104e-06,8.19792061525751e-06,1.37226062472789e-05,1.24750965884353e-05,9.08899894300289e-06,1.47919002405733e-05,1.51483315716715e-05,1.53265472372206e-05,1.71087038927113e-05,1.62176255649659e-05,3.45738391165208e-05,0,1.31879592506316e-05,2.03165858725947e-05,0,4.65142887083089e-05,2.47719775113216e-05,2.61977028357142e-05,2.03165858725947e-05,1.72869195582604e-05,2.76234281601068e-05,3.92074464207968e-05,4.33064067284255e-05,4.65142887083089e-05,2.78016438256559e-05,3.72470740997569e-05,6.59397962531582e-05,8.25138531492223e-05,8.76821074501455e-05,0.000105860105336151,8.94642641056363e-05,7.68109518516519e-05,0.000101761145028523,0.00010995906564378,0.000129741004519728,0.000140077513121574,0.000128849926191982,0.000125107397215452,8.57217351291057e-05,9.40978714099123e-05,0.000123859887556608,7.53852265272592e-05,9.23157147544215e-05,0.000143463610767006,0.000129919220185277,0.000124572750218804,0.00012546382854655,0.000117087692265743,0.000114236241616958,9.44543027410104e-05,0.000143463610767006,0.000149701159061224,0.000129741004519728,0.000132236023837415,0.000114949104279154,8.98206954367344e-05,8.60781664602038e-05,0.000104077948680661,0.000117444123596841,0.00011762233926239,6.38012082665693e-05,5.34646996647229e-05,6.45140709287656e-05,7.18209132162777e-05,0.000125998475543197,9.28503617510687e-05,6.86130312363943e-05,6.02368949555878e-05,5.32864839991738e-05,6.16626202799804e-05,7.96624025004371e-05,8.53653037980075e-05,6.71873059120017e-05,5.32864839991738e-05,3.95638777518949e-05,3.36827607887754e-05,7.37812855373176e-05,6.75437372430999e-05,6.34447769354711e-05,7.77020301793972e-05
"24","Mississippi",4.55377980465624e-05,3.48230220356065e-05,6.06054518119691e-05,3.24791647832099e-05,6.12751253126538e-05,3.34836750342371e-05,5.92661048105996e-05,2.94656340301286e-05,8.60530448379892e-05,6.99808808215555e-05,5.79267578092301e-05,4.65423082975895e-05,5.39087168051217e-05,4.85513287996437e-05,9.14104328434672e-05,8.83969020903858e-05,5.65874108078606e-05,6.06054518119691e-05,0.000100451025102711,7.96911465814842e-05,6.83066970698436e-05,5.9600941560942e-05,8.6722718338674e-05,9.40891268462061e-05,9.50936370972332e-05,6.46234928160775e-05,6.12751253126538e-05,8.30395140849079e-05,7.60079423277181e-05,8.23698405842232e-05,0.000132930189885921,7.66776158284029e-05,3.64972057873184e-05,0.000109491617361955,0.000110496127612982,7.26595748242944e-05,8.77272285897011e-05,0.000135274047138318,9.64329840986027e-05,4.11849202921116e-05,5.79267578092301e-05,7.83517995801147e-05,6.09402885623114e-05,0.000131590842884552,0.000106478086608874,0.000107817433610243,5.79267578092301e-05,4.55377980465624e-05,9.10755960931248e-05,8.80620653400435e-05,8.53833713373045e-05,0.000134939210387975,0.000127237965130101,8.53833713373045e-05,6.62976765677894e-05,9.14104328434672e-05,0.000104803902857162,0.000109826454112298,0.000140966271894138,0.000145988823149274,9.84420046006569e-05,7.66776158284029e-05,9.67678208489451e-05,9.40891268462061e-05,7.96911465814842e-05,6.99808808215555e-05,9.04059225924401e-05,7.73472893290876e-05,0.000166748701670501,0.000118867046371542,0.000120541230123253,0,0.000203580744208161,8.60530448379892e-05,5.62525740575183e-05,9.47588003468909e-05,0.000118197372870857,0.000163735170917419,0,0,0
"25","Missouri",4.12963326897852e-05,3.26453222844152e-05,1.97504199820712e-05,5.68028607748824e-05,1.56697546965193e-05,7.54106944769991e-05,4.84783035923566e-05,3.0033696501662e-05,3.96640665755645e-05,6.447451151172e-05,4.01537464098307e-05,2.26884989876686e-05,2.93807900559737e-05,2.70956174960646e-05,2.04033264277595e-05,4.9457663260889e-05,3.46040416214801e-05,3.15027360044607e-05,2.74220707189088e-05,2.64427110503763e-05,3.24820956729931e-05,3.11762827816165e-05,4.35815052496943e-05,3.96640665755645e-05,2.69323908846425e-05,2.72588441074867e-05,2.75852973303308e-05,2.39943118790452e-05,2.77485239417529e-05,3.18291892273048e-05,3.81950270727658e-05,4.22756923583177e-05,4.2928598804006e-05,4.66828108667137e-05,3.2155642450149e-05,4.11331060783631e-05,3.85214802956099e-05,2.38310852676231e-05,2.59530312161101e-05,1.90975135363829e-05,1.74652474221621e-05,1.90975135363829e-05,3.11762827816165e-05,2.67691642732205e-05,3.08498295587724e-05,2.87278836102854e-05,2.00768732049153e-05,2.41575384904672e-05,2.1545912707714e-05,2.87278836102854e-05,2.39943118790452e-05,3.4440815010058e-05,2.59530312161101e-05,4.06434262440969e-05,2.53001247704218e-05,2.80749771645971e-05,2.46472183247335e-05,3.4440815010058e-05,2.44839917133114e-05,2.72588441074867e-05,2.82382037760191e-05,3.49304948443242e-05,4.37447318611164e-05,3.96640665755645e-05,4.70092640895579e-05,2.72588441074867e-05,4.71724907009799e-05,1.46903950279868e-05,3.63995343471229e-05,3.4440815010058e-05,3.06866029473503e-05,3.13395093930386e-05,8.32455718252587e-06,3.83582536841878e-05,4.89679834266228e-06,5.69660873863045e-05,4.01537464098307e-05,3.46040416214801e-05,4.92944366494669e-05,4.83150769809345e-05,6.36583784546096e-05
"26","Montana",9.41349235859758e-06,3.1064524783372e-05,1.88269847171952e-06,2.07096831889147e-05,1.97683339530549e-05,1.22375400661769e-05,1.88269847171952e-05,1.22375400661769e-05,2.07096831889147e-05,1.03548415944573e-05,1.12961908303171e-05,9.41349235859758e-06,6.5894446510183e-06,4.70674617929879e-06,4.70674617929879e-06,1.03548415944573e-05,6.5894446510183e-06,3.76539694343903e-06,6.5894446510183e-06,0,3.76539694343903e-06,1.88269847171952e-06,2.82404770757927e-06,1.88269847171952e-06,9.41349235859758e-07,2.82404770757927e-06,9.41349235859758e-07,1.88269847171952e-06,0,1.88269847171952e-06,0,1.88269847171952e-06,0,1.88269847171952e-06,-9.41349235859758e-07,0,0,1.88269847171952e-06,0,0,9.41349235859758e-07,1.88269847171952e-06,9.41349235859758e-07,0,3.76539694343903e-06,1.88269847171952e-06,0,1.88269847171952e-06,9.41349235859758e-07,6.5894446510183e-06,9.41349235859758e-07,0,0,0,0,0,1.88269847171952e-06,3.76539694343903e-06,7.53079388687806e-06,1.12961908303171e-05,9.41349235859758e-06,3.76539694343903e-06,3.76539694343903e-06,1.88269847171952e-06,1.31788893020366e-05,1.88269847171952e-06,-9.41349235859758e-07,4.70674617929879e-06,2.82404770757927e-06,5.64809541515855e-06,6.5894446510183e-06,1.88269847171952e-06,9.41349235859758e-06,1.41202385378964e-05,1.22375400661769e-05,7.53079388687806e-06,4.70674617929879e-06,1.50615877737561e-05,2.35337308964939e-05,1.03548415944573e-05,3.01231755475122e-05
